4917	CX6B1_HUMAN	P14854	COX6B1 COX6B	Cytochrome c oxidase subunit 6B1 (Cytochrome c oxidase subunit VIb isoform 1) (COX VIb-1)	Homo sapiens (Human)
4918	CX7A1_HUMAN	P24310	COX7A1 COX7AH	"Cytochrome c oxidase subunit 7A1, mitochondrial (Cytochrome c oxidase subunit VIIa-heart) (Cytochrome c oxidase subunit VIIa-H) (Cytochrome c oxidase subunit VIIa-muscle) (Cytochrome c oxidase subunit VIIa-M)"	Homo sapiens (Human)
4919	FABPL_HUMAN	P07148	FABP1 FABPL	"Fatty acid-binding protein, liver (Fatty acid-binding protein 1) (Liver-type fatty acid-binding protein) (L-FABP)"	Homo sapiens (Human)
4920	DEOD_ECOLI	P0ABP8	deoD pup b4384 JW4347	Purine nucleoside phosphorylase DeoD-type (PNP) (EC 2.4.2.1) (Inosine phosphorylase)	Escherichia coli (strain K12)
4921	BGAL_ECOLI	P00722	lacZ b0344 JW0335	Beta-galactosidase (Beta-gal) (EC 3.2.1.23) (Lactase)	Escherichia coli (strain K12)
4922	TETX_CLOTE	P04958	tetX CTC_p60	Tetanus toxin (EC 3.4.24.68) (Tentoxylysin) [Cleaved into: Tetanus toxin light chain (Tetanus toxin chain L); Tetanus toxin heavy chain (Tetanus toxin chain H)]	Clostridium tetani (strain Massachusetts / E88)
4923	GL6D1_HUMAN	Q7Z4J2	GLT6D1 GLTDC1 GT6M7	Glycosyltransferase 6 domain-containing protein 1 (EC 2.4.1.-) (Galactosyltransferase family 6 domain-containing 1)	Homo sapiens (Human)
4924	GLTP_HUMAN	Q9NZD2	GLTP	Glycolipid transfer protein (GLTP)	Homo sapiens (Human)
4925	ETXB_STAAU	P01552	entB	Enterotoxin type B (SEB)	Staphylococcus aureus
4926	NANH_MICVI	Q02834	nedA	Sialidase (EC 3.2.1.18) (Neuraminidase)	Micromonospora viridifaciens
4927	XYNA_STRLI	P26514	xlnA	"Endo-1,4-beta-xylanase A (Xylanase A) (EC 3.2.1.8) (1,4-beta-D-xylan xylanohydrolase A)"	Streptomyces lividans
4928	CLCKA_HUMAN	P51800	CLCNKA	Chloride channel protein ClC-Ka (Chloride channel Ka) (ClC-K1)	Homo sapiens (Human)
4929	CA2D3_HUMAN	Q8IZS8	CACNA2D3	Voltage-dependent calcium channel subunit alpha-2/delta-3 (Voltage-gated calcium channel subunit alpha-2/delta-3) [Cleaved into: Voltage-dependent calcium channel subunit alpha-2-3; Voltage-dependent calcium channel subunit delta-3]	Homo sapiens (Human)
4930	NCZS_STRCZ	P0A3R9	ncsA	Neocarzinostatin (NCS) (Mitomalcin) (MMC)	Streptomyces carzinostaticus
4931	MAAI_HUMAN	O43708	GSTZ1 MAAI	Maleylacetoacetate isomerase (MAAI) (EC 5.2.1.2) (GSTZ1-1) (Glutathione S-transferase zeta 1) (EC 2.5.1.18)	Homo sapiens (Human)
4932	CP3A2_RAT	P05183	Cyp3a2 Cyp3a-2 Cyp3a11	Cytochrome P450 3A2 (EC 1.14.14.1) (CYPIIIA2) (Cytochrome P450-PCN2) (Cytochrome P450/6-beta-A) (Testosterone 6-beta-hydroxylase)	Rattus norvegicus (Rat)
4933	CP2A1_RAT	P11711	Cyp2a1 Cyp2a-1	Cytochrome P450 2A1 (EC 1.14.14.1) (CYPIIA1) (Cytochrome P450-UT-F) (Steroid hormones 7-alpha-hydroxylase) (Testosterone 7-alpha-hydroxylase)	Rattus norvegicus (Rat)
4934	CP2B2_RAT	P04167	Cyp2b2 Cyp2b-2	Cytochrome P450 2B2 (EC 1.14.14.1) (CYPIIB2) (Cytochrome P450 PB4) (Cytochrome P450E)	Rattus norvegicus (Rat)
4935	CP2B9_MOUSE	P12790	Cyp2b9 Cyp2b-9 Rip	Cytochrome P450 2B9 (EC 1.14.14.1) (CYPIIB9) (Cytochrome P450 clone PF26) (Cytochrome P450-16-alpha) (Testosterone 16-alpha hydroxylase)	Mus musculus (Mouse)
4936	OMPF_ECOLI	P02931	ompF cmlB coa cry tolF b0929 JW0912	Outer membrane protein F (Outer membrane protein 1A) (Outer membrane protein B) (Outer membrane protein IA) (Porin OmpF)	Escherichia coli (strain K12)
4937	YLAT1_HUMAN	Q9UM01	SLC7A7	Y+L amino acid transporter 1 (Monocyte amino acid permease 2) (MOP-2) (Solute carrier family 7 member 7) (y(+)L-type amino acid transporter 1) (Y+LAT1) (y+LAT-1)	Homo sapiens (Human)
4938	GPR12_HUMAN	P47775	GPR12	G-protein coupled receptor 12	Homo sapiens (Human)
4939	NAPEP_HUMAN	Q6IQ20	NAPEPLD C7orf18	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D (N-acyl phosphatidylethanolamine phospholipase D) (NAPE-PLD) (NAPE-hydrolyzing phospholipase D) (EC 3.1.4.54)	Homo sapiens (Human)
4940	TRPV2_HUMAN	Q9Y5S1	TRPV2 VRL	Transient receptor potential cation channel subfamily V member 2 (TrpV2) (Osm-9-like TRP channel 2) (OTRPC2) (Vanilloid receptor-like protein 1) (VRL-1)	Homo sapiens (Human)
4941	VDAC1_HUMAN	P21796	VDAC1 VDAC	Voltage-dependent anion-selective channel protein 1 (VDAC-1) (hVDAC1) (Outer mitochondrial membrane protein porin 1) (Plasmalemmal porin) (Porin 31HL) (Porin 31HM)	Homo sapiens (Human)
4942	MDLC_PSEPU	P20906	mdlC	Benzoylformate decarboxylase (BFD) (BFDC) (EC 4.1.1.7)	Pseudomonas putida (Arthrobacter siderocapsulatus)
4943	ILVB_KLEPN	P27696	budB ilvK	"Acetolactate synthase, catabolic (ALS) (EC 2.2.1.6)"	Klebsiella pneumoniae
4944	ODP1_ECOLI	P0AFG8	aceE b0114 JW0110	Pyruvate dehydrogenase E1 component (PDH E1 component) (EC 1.2.4.1)	Escherichia coli (strain K12)
4945	DCIP_ENTCL	P23234	ipdC	Indole-3-pyruvate decarboxylase (Indolepyruvate decarboxylase) (EC 4.1.1.74)	Enterobacter cloacae
4946	CEAS_STRCL	Q9LCV9	ceaS	N(2)-(2-carboxyethyl)arginine synthase (CEA synthetase) (CEAS) (EC 2.5.1.66)	Streptomyces clavuligerus
4947	TKT1_ECOLI	P27302	tktA tkt b2935 JW5478	Transketolase 1 (TK 1) (EC 2.2.1.1)	Escherichia coli (strain K12)
4948	BLA2_BACCE	P04190	blm	Metallo-beta-lactamase type 2 (EC 3.5.2.6) (B2 metallo-beta-lactamase) (Beta-lactamase II) (Cephalosporinase) (Metallo-beta-lactamase type II) (Metallothioprotein beta-lactamase II) (Penicillinase) (Zinc-requiring beta-lactamase II)	Bacillus cereus
4949	UCK2_HUMAN	Q9BZX2	UCK2 UMPK	Uridine-cytidine kinase 2 (UCK 2) (EC 2.7.1.48) (Cytidine monophosphokinase 2) (Testis-specific protein TSA903) (Uridine monophosphokinase 2)	Homo sapiens (Human)
4950	TN13B_HUMAN	Q9Y275	TNFSF13B BAFF BLYS TALL1 TNFSF20 ZTNF4 UNQ401/PRO738	"Tumor necrosis factor ligand superfamily member 13B (B lymphocyte stimulator) (BLyS) (B-cell-activating factor) (BAFF) (Dendritic cell-derived TNF-like molecule) (TNF- and APOL-related leukocyte expressed ligand 1) (TALL-1) (CD antigen CD257) [Cleaved into: Tumor necrosis factor ligand superfamily member 13b, membrane form; Tumor necrosis factor ligand superfamily member 13b, soluble form]"	Homo sapiens (Human)
4951	SYW_GEOSE	P00953	trpS	Tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	Geobacillus stearothermophilus (Bacillus stearothermophilus)
4952	CISY_HUMAN	O75390	CS	"Citrate synthase, mitochondrial (EC 2.3.3.1) (Citrate (Si)-synthase)"	Homo sapiens (Human)
4953	HS3SA_HUMAN	Q9Y663	HS3ST3A1 3OST3A1 HS3ST3A UNQ2551/PRO6180	Heparan sulfate glucosamine 3-O-sulfotransferase 3A1 (EC 2.8.2.30) (Heparan sulfate D-glucosaminyl 3-O-sulfotransferase 3A1) (3-OST-3A) (Heparan sulfate 3-O-sulfotransferase 3A1) (h3-OST-3A)	Homo sapiens (Human)
4954	IDH_BACSU	P39126	icd citC BSU29130	Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)	Bacillus subtilis (strain 168)
4955	GNMT_HUMAN	Q14749	GNMT	Glycine N-methyltransferase (EC 2.1.1.20)	Homo sapiens (Human)
4956	MOBA_ECOLI	P32173	mobA chlB mob narB b3857 JW3829	Molybdenum cofactor guanylyltransferase (MoCo guanylyltransferase) (EC 2.7.7.77) (GTP:molybdopterin guanylyltransferase) (Mo-MPT guanylyltransferase) (Molybdopterin guanylyltransferase) (Molybdopterin-guanine dinucleotide biosynthesis protein A) (Molybdopterin-guanine dinucleotide synthase) (MGD synthase) (Protein FA)	Escherichia coli (strain K12)
4957	FUMC_ECOLI	P05042	fumC b1611 JW1603	Fumarate hydratase class II (Fumarase C) (EC 4.2.1.2) (Aerobic fumarase) (Iron-independent fumarase)	Escherichia coli (strain K12)
4958	6PGL_THEMA	Q9X0N8	pgl devB TM_1154	6-phosphogluconolactonase (6PGL) (EC 3.1.1.31)	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
4959	NFSB_ECOLI	P38489	nfsB dprA nfnB nfsI ntr b0578 JW0567	Oxygen-insensitive NAD(P)H nitroreductase (EC 1.-.-.-) (Dihydropteridine reductase) (EC 1.5.1.34) (FMN-dependent nitroreductase)	Escherichia coli (strain K12)
4960	POL_RSVSA	Q04095	gag-pol	"Gag-Pol polyprotein [Cleaved into: Matrix protein p19; p2A; p2B; p10; p3; Capsid protein p27, alternate cleaved 1; Capsid protein p27, alternate cleaved 2; Nucleocapsid protein p12; Protease p15 (EC 3.4.23.-); Reverse transcriptase beta-subunit (RT-beta); Reverse transcriptase alpha-subunit (RT-alpha) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4); Integrase (IN) (EC 2.7.7.-) (EC 3.1.-.-) (pp32); p4]"	Avian leukosis virus RSA (RSV-SRA) (Rous sarcoma virus (strain Schmidt-Ruppin A))
4961	TRPA_THET2	P16608	trpA TT_C0729	Tryptophan synthase alpha chain (EC 4.2.1.20)	Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039)
4962	ALKH_ECOLI	P0A955	eda hga kdgA b1850 JW1839	KHG/KDPG aldolase [Includes: 4-hydroxy-2-oxoglutarate aldolase (EC 4.1.3.16) (2-keto-4-hydroxyglutarate aldolase) (KHG-aldolase); 2-dehydro-3-deoxy-phosphogluconate aldolase (EC 4.1.2.14) (2-keto-3-deoxy-6-phosphogluconate aldolase) (KDPG-aldolase) (Phospho-2-dehydro-3-deoxygluconate aldolase) (Phospho-2-keto-3-deoxygluconate aldolase)]	Escherichia coli (strain K12)
4963	HGS_HUMAN	O14964	HGS HRS	Hepatocyte growth factor-regulated tyrosine kinase substrate (Hrs) (Protein pp110)	Homo sapiens (Human)
4964	INVA_YERPS	P11922	YPTB1668	Invasin	Yersinia pseudotuberculosis serotype I (strain IP32953)
4965	TEV1_BPT4	P13299	ITEVIR	Intron-associated endonuclease 1 (EC 3.1.-.-) (I-TevI) (IRF protein)	Enterobacteria phage T4 (Bacteriophage T4)
4966	FIB12_BPT4	P10930	12	Short tail fiber protein gp12 (Gene product 12) (gp12)	Enterobacteria phage T4 (Bacteriophage T4)
4967	RL4_THEMA	P38516	rplD TM_1499	50S ribosomal protein L4 (TmaL4)	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
4968	CAPSH_ADE02	P03277	L3	Hexon protein (CP-H) (Protein II)	Human adenovirus C serotype 2 (HAdV-2) (Human adenovirus 2)
4969	BFRA_THEMA	O33833	bfrA TM_1414	Beta-fructosidase (EC 3.2.1.26) (Invertase) (Sucrase)	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
4970	RTCA_ECOLI	P46849	rtcA yhgJ yhgK b4475 JW5688	RNA 3'-terminal phosphate cyclase (RNA cyclase) (RNA-3'-phosphate cyclase) (EC 6.5.1.4)	Escherichia coli (strain K12)
4971	LSM6_HUMAN	P62312	LSM6	U6 snRNA-associated Sm-like protein LSm6	Homo sapiens (Human)
4972	PKHA1_HUMAN	Q9HB21	PLEKHA1 TAPP1	Pleckstrin homology domain-containing family A member 1 (PH domain-containing family A member 1) (Tandem PH domain-containing protein 1) (TAPP-1)	Homo sapiens (Human)
4973	FBPA_SERMA	P21408	fbpA sfuA	Fe(3+)-binding periplasmic protein (Iron(III)-binding periplasmic protein)	Serratia marcescens
4974	NADD_SHIFL	P0A753	nadD SF0642 S0664	Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)	Shigella flexneri
4975	NUSB_THEMA	Q9X286	nusB TM_1765	Transcription antitermination protein NusB (Antitermination factor NusB)	Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099)
4976	RIR2_MYCLE	Q9CBQ2	nrdF ML1731	Ribonucleoside-diphosphate reductase subunit beta (EC 1.17.4.1) (Ribonucleotide reductase small subunit)	Mycobacterium leprae (strain TN)
4977	GLN1B_MYCTU	P9WN39	glnA1 glnA Rv2220 MTCY190.31 MTCY427.01	Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I beta) (GSI beta)	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)
4978	GLN1B_MYCTO	P9WN38	glnA1 glnA MT2278	Glutamine synthetase (GS) (EC 6.3.1.2) (Glutamate--ammonia ligase) (Glutamine synthetase I beta) (GSI beta)	Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh)
4979	PRPC_ABDS2	O34002	gltA cisY	"2-methylcitrate synthase (2-MCS) (MCS) (EC 2.3.3.5) ((2S,3S)-2-methylcitrate synthase) (Citrate synthase) (EC 2.3.3.16)"	Antarctic bacterium DS2-3R
4980	PGFS_TRYBB	Q9GV41		Prostaglandin F synthase (EC 1.1.1.188) (Prostaglandin F2-alpha synthase)	Trypanosoma brucei brucei
4981	APT_HUMAN	P07741	APRT	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	Homo sapiens (Human)
4982	POLOX_ECOLI	P33644	yfiH b2593 JW2575	Polyphenol oxidase (EC 1.10.3.-) (Multicopper oxidase YfiH)	Escherichia coli (strain K12)
4983	RPIA_HAEIN	P44725	rpiA HI_0464	Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI)	Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
4984	GUAA_ECOLI	P04079	guaA b2507 JW2491	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (GMPS) (Glutamine amidotransferase)	Escherichia coli (strain K12)
4985	ITPA_HUMAN	Q9BY32	ITPA C20orf37 My049 OK/SW-cl.9	Inosine triphosphate pyrophosphatase (ITPase) (Inosine triphosphatase) (EC 3.6.1.9) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase) (Putative oncogene protein hlc14-06-p)	Homo sapiens (Human)
4986	LYS_BPP1	Q37875	17 lysa lyz	Lysozyme (EC 3.2.1.17) (Endolysin) (Lysis protein) (Muramidase) (Protein gp17)	Escherichia phage P1 (Bacteriophage P1)
4987	PCAB_PSEPU	P32427	pcaB	"3-carboxy-cis,cis-muconate cycloisomerase (EC 5.5.1.2) (3-carboxymuconate lactonizing enzyme) (CMLE) (Fragment)"	Pseudomonas putida (Arthrobacter siderocapsulatus)
4988	PDC_ZYMMO	P06672	pdc ZMO1360	Pyruvate decarboxylase (PDC) (EC 4.1.1.1)	Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4)
4989	OSTCN_HUMAN	P02818	BGLAP	Osteocalcin (Bone Gla protein) (BGP) (Gamma-carboxyglutamic acid-containing protein)	Homo sapiens (Human)
4990	NOXO1_HUMAN	Q8NFA2	NOXO1 P41NOX SH3PXD5	NADPH oxidase organizer 1 (NADPH oxidase regulatory protein) (Nox organizer 1) (Nox-organizing protein 1) (SH3 and PX domain-containing protein 5)	Homo sapiens (Human)
4991	MOT6_HUMAN	O15375	SLC16A5 MCT5 MCT6	Monocarboxylate transporter 6 (MCT 6) (Monocarboxylate transporter 5) (MCT 5) (Solute carrier family 16 member 5)	Homo sapiens (Human)
4992	MOT7_HUMAN	O15403	SLC16A6 MCT6 MCT7	Monocarboxylate transporter 7 (MCT 7) (Monocarboxylate transporter 6) (MCT 6) (Solute carrier family 16 member 6)	Homo sapiens (Human)
4993	MOT5_HUMAN	O15374	SLC16A4 MCT4 MCT5	Monocarboxylate transporter 5 (MCT 5) (Monocarboxylate transporter 4) (MCT 4) (Solute carrier family 16 member 4)	Homo sapiens (Human)
4994	MOT3_HUMAN	O95907	SLC16A8 MCT3	Monocarboxylate transporter 3 (MCT 3) (Solute carrier family 16 member 8)	Homo sapiens (Human)
4995	SYFA_HUMAN	Q9Y285	FARSA FARS FARSL FARSLA	Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (CML33) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	Homo sapiens (Human)
4996	SYFB_HUMAN	Q9NSD9	FARSB FARSLB FRSB HSPC173	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	Homo sapiens (Human)
4997	CTR2_HUMAN	P52569	SLC7A2 ATRC2 CAT2	Cationic amino acid transporter 2 (CAT-2) (CAT2) (Low affinity cationic amino acid transporter 2) (Solute carrier family 7 member 2)	Homo sapiens (Human)
4998	S23A1_HUMAN	Q9UHI7	SLC23A1 SVCT1 YSPL3	Solute carrier family 23 member 1 (Na(+)/L-ascorbic acid transporter 1) (Sodium-dependent vitamin C transporter 1) (hSVCT1) (Yolk sac permease-like molecule 3)	Homo sapiens (Human)
4999	PLOD2_HUMAN	O00469	PLOD2	"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 (EC 1.14.11.4) (Lysyl hydroxylase 2) (LH2)"	Homo sapiens (Human)
5000	PAHX_HUMAN	O14832	PHYH PAHX	"Phytanoyl-CoA dioxygenase, peroxisomal (EC 1.14.11.18) (Phytanic acid oxidase) (Phytanoyl-CoA alpha-hydroxylase) (PhyH)"	Homo sapiens (Human)
5001	OGFD2_HUMAN	Q6N063	OGFOD2	2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2 (EC 1.14.11.-)	Homo sapiens (Human)
5002	ALKB2_HUMAN	Q6NS38	ALKBH2 ABH2	DNA oxidative demethylase ALKBH2 (EC 1.14.11.33) (Alkylated DNA repair protein alkB homolog 2) (Alpha-ketoglutarate-dependent dioxygenase alkB homolog 2) (Oxy DC1)	Homo sapiens (Human)
5003	OGFD1_HUMAN	Q8N543	OGFOD1 KIAA1612 TPA1	Prolyl 3-hydroxylase OGFOD1 (EC 1.14.11.-) (2-oxoglutarate and iron-dependent oxygenase domain-containing protein 1) (Termination and polyadenylation 1 homolog) (uS12 prolyl 3-hydroxylase)	Homo sapiens (Human)
5004	KDM5D_HUMAN	Q9BY66	KDM5D HY HYA JARID1D KIAA0234 SMCY	Lysine-specific demethylase 5D (EC 1.14.11.-) (Histocompatibility Y antigen) (H-Y) (Histone demethylase JARID1D) (Jumonji/ARID domain-containing protein 1D) (Protein SmcY)	Homo sapiens (Human)
5005	OAT_HUMAN	P04181	OAT	"Ornithine aminotransferase, mitochondrial (EC 2.6.1.13) (Ornithine delta-aminotransferase) (Ornithine--oxo-acid aminotransferase) [Cleaved into: Ornithine aminotransferase, hepatic form; Ornithine aminotransferase, renal form]"	Homo sapiens (Human)
5006	OAZ1_HUMAN	P54368	OAZ1 OAZ	Ornithine decarboxylase antizyme 1 (AZ1) (ODC-Az)	Homo sapiens (Human)
5007	ORNT2_HUMAN	Q9BXI2	SLC25A2 ORNT2	Mitochondrial ornithine transporter 2 (Solute carrier family 25 member 2)	Homo sapiens (Human)
5008	ORNT1_HUMAN	Q9Y619	SLC25A15 ORNT1 SP1855	Mitochondrial ornithine transporter 1 (Solute carrier family 25 member 15)	Homo sapiens (Human)
5009	OAZ2_HUMAN	O95190	OAZ2	Ornithine decarboxylase antizyme 2 (AZ2) (ODC-Az 2)	Homo sapiens (Human)
5010	OAZ3_HUMAN	Q9UMX2	OAZ3	Ornithine decarboxylase antizyme 3 (AZ3) (ODC-Az 3)	Homo sapiens (Human)
5011	PYRG1_HUMAN	P17812	CTPS1 CTPS	CTP synthase 1 (EC 6.3.4.2) (CTP synthetase 1) (UTP--ammonia ligase 1)	Homo sapiens (Human)
5012	PUR1_HUMAN	Q06203	PPAT GPAT	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPAT)	Homo sapiens (Human)
5013	TGM5_HUMAN	O43548	TGM5 TGMX	Protein-glutamine gamma-glutamyltransferase 5 (EC 2.3.2.13) (Transglutaminase X) (TG(X)) (TGX) (TGase X) (Transglutaminase-5) (TGase-5)	Homo sapiens (Human)
5014	TGM4_HUMAN	P49221	TGM4	Protein-glutamine gamma-glutamyltransferase 4 (EC 2.3.2.13) (Fibrinoligase) (Prostate transglutaminase) (Prostate-specific transglutaminase) (Transglutaminase P) (TG(P)) (TGP) (TGase P) (Transglutaminase-4) (TGase-4)	Homo sapiens (Human)
5015	TGM7_HUMAN	Q96PF1	TGM7	Protein-glutamine gamma-glutamyltransferase Z (Transglutaminase Z) (TG(Z)) (TGZ) (TGase Z) (EC 2.3.2.13) (Transglutaminase-7) (TGase-7)	Homo sapiens (Human)
5016	GFPT2_HUMAN	O94808	GFPT2	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2 (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase 2) (Glutamine:fructose-6-phosphate amidotransferase 2) (GFAT 2) (GFAT2) (Hexosephosphate aminotransferase 2)	Homo sapiens (Human)
5017	SYQ_HUMAN	P47897	QARS	Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS)	Homo sapiens (Human)
5018	FABP7_HUMAN	O15540	FABP7 BLBP FABPB MRG	"Fatty acid-binding protein, brain (Brain lipid-binding protein) (BLBP) (Brain-type fatty acid-binding protein) (B-FABP) (Fatty acid-binding protein 7) (Mammary-derived growth inhibitor related)"	Homo sapiens (Human)
5019	ELOV4_HUMAN	Q9GZR5	ELOVL4	Elongation of very long chain fatty acids protein 4 (EC 2.3.1.199) (3-keto acyl-CoA synthase ELOVL4) (ELOVL fatty acid elongase 4) (ELOVL FA elongase 4) (Very long chain 3-ketoacyl-CoA synthase 4) (Very long chain 3-oxoacyl-CoA synthase 4)	Homo sapiens (Human)
5020	GSTA3_HUMAN	Q16772	GSTA3	Glutathione S-transferase A3 (EC 2.5.1.18) (GST class-alpha member 3) (Glutathione S-transferase A3-3)	Homo sapiens (Human)
5021	GSTM3_HUMAN	P21266	GSTM3 GST5	Glutathione S-transferase Mu 3 (EC 2.5.1.18) (GST class-mu 3) (GSTM3-3) (hGSTM3-3)	Homo sapiens (Human)
5022	GSTA4_HUMAN	O15217	GSTA4	Glutathione S-transferase A4 (EC 2.5.1.18) (GST class-alpha member 4) (Glutathione S-transferase A4-4)	Homo sapiens (Human)
5023	GSTM4_HUMAN	Q03013	GSTM4	Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GST-Mu2) (GSTM4-4)	Homo sapiens (Human)
5024	GSTA5_HUMAN	Q7RTV2	GSTA5	Glutathione S-transferase A5 (EC 2.5.1.18) (GST class-alpha member 5) (Glutathione S-transferase A5-5)	Homo sapiens (Human)
5025	GPX2_HUMAN	P18283	GPX2	Glutathione peroxidase 2 (GPx-2) (GSHPx-2) (EC 1.11.1.9) (Gastrointestinal glutathione peroxidase) (Glutathione peroxidase-gastrointestinal) (GPx-GI) (GSHPx-GI) (Glutathione peroxidase-related protein 2) (GPRP-2)	Homo sapiens (Human)
5026	GPX5_HUMAN	O75715	GPX5	Epididymal secretory glutathione peroxidase (EC 1.11.1.9) (Epididymis-specific glutathione peroxidase-like protein) (EGLP) (Glutathione peroxidase 5) (GPx-5) (GSHPx-5)	Homo sapiens (Human)
5027	GPX3_HUMAN	P22352	GPX3 GPXP	Glutathione peroxidase 3 (GPx-3) (GSHPx-3) (EC 1.11.1.9) (Extracellular glutathione peroxidase) (Plasma glutathione peroxidase) (GPx-P) (GSHPx-P)	Homo sapiens (Human)
5028	MGST3_HUMAN	O14880	MGST3	Microsomal glutathione S-transferase 3 (Microsomal GST-3) (EC 2.5.1.18) (Microsomal GST-III)	Homo sapiens (Human)
5029	TXD12_HUMAN	O95881	TXNDC12 TLP19 UNQ713/PRO1376	Thioredoxin domain-containing protein 12 (EC 1.8.4.2) (Endoplasmic reticulum resident protein 18) (ER protein 18) (ERp18) (Endoplasmic reticulum resident protein 19) (ER protein 19) (ERp19) (Thioredoxin-like protein p19) (hTLP19)	Homo sapiens (Human)
5030	MGST1_HUMAN	P10620	MGST1 GST12 MGST	Microsomal glutathione S-transferase 1 (Microsomal GST-1) (EC 2.5.1.18) (Microsomal GST-I)	Homo sapiens (Human)
5031	ESTD_HUMAN	P10768	ESD	S-formylglutathione hydrolase (FGH) (EC 3.1.2.12) (Esterase D) (Methylumbelliferyl-acetate deacetylase) (EC 3.1.1.56)	Homo sapiens (Human)
5032	GLRX1_HUMAN	P35754	GLRX GRX	Glutaredoxin-1 (Thioltransferase-1) (TTase-1)	Homo sapiens (Human)
5033	GPX4_HUMAN	P36969	GPX4	"Phospholipid hydroperoxide glutathione peroxidase, mitochondrial (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4)"	Homo sapiens (Human)
5034	GSTM5_HUMAN	P46439	GSTM5	Glutathione S-transferase Mu 5 (EC 2.5.1.18) (GST class-mu 5) (GSTM5-5)	Homo sapiens (Human)
5035	GPX6_HUMAN	P59796	GPX6	Glutathione peroxidase 6 (GPx-6) (GSHPx-6) (EC 1.11.1.9)	Homo sapiens (Human)
5036	GLO2_HUMAN	Q16775	HAGH GLO2 HAGH1	"Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)"	Homo sapiens (Human)
5037	GPX8_HUMAN	Q8TED1	GPX8 UNQ847/PRO1785	Probable glutathione peroxidase 8 (GPx-8) (GSHPx-8) (EC 1.11.1.9)	Homo sapiens (Human)
5038	GPX7_HUMAN	Q96SL4	GPX7 GPX6 UNQ469/PRO828	Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9) (CL683)	Homo sapiens (Human)
5039	GSTO2_HUMAN	Q9H4Y5	GSTO2	Glutathione S-transferase omega-2 (GSTO-2) (EC 2.5.1.18) (Glutathione S-transferase omega 2-2) (GSTO 2-2) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2)	Homo sapiens (Human)
5040	GLRX2_HUMAN	Q9NS18	GLRX2 GRX2 CGI-133	"Glutaredoxin-2, mitochondrial"	Homo sapiens (Human)
5041	PISD_HUMAN	Q9UG56	PISD	"Phosphatidylserine decarboxylase proenzyme, mitochondrial (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase beta chain; Phosphatidylserine decarboxylase alpha chain]"	Homo sapiens (Human)
